input_model,input_column,tags,output_model,output_columns
model.hubspot_source.stg_hubspot__email_event_dropped_tmp,id,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_dropped,"{""event_id"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__email_event_dropped_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast as TIMESTAMP in both the macro and fields CTEs.""}",model.hubspot_source.stg_hubspot__email_event_dropped,"{""_fivetran_synced"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__email_event_dropped_tmp,drop_reason,"{""Cleaning"":""The column is cast as TEXT in the macro CTE.""}",model.hubspot_source.stg_hubspot__email_event_dropped,"{""drop_reason"":""Directly mapped without renaming""}"
model.hubspot_source.stg_hubspot__email_event_dropped_tmp,bcc,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_dropped,"{""bcc_emails"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__email_event_dropped_tmp,cc,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_dropped,"{""cc_emails"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__email_event_dropped_tmp,drop_message,"{""Cleaning"":""The column is cast as TEXT in the macro CTE.""}",model.hubspot_source.stg_hubspot__email_event_dropped,"{""drop_message"":""Directly mapped without renaming""}"
model.hubspot_source.stg_hubspot__email_event_dropped_tmp,from,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_dropped,"{""from_email"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__email_event_dropped_tmp,reply_to,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_dropped,"{""reply_to_email"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__email_event_dropped_tmp,subject,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_dropped,"{""email_subject"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__engagement_email_tmp,engagement_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__engagement_email,"{""engagement_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__engagement_email_tmp,_fivetran_deleted,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__engagement_email,"{""_fivetran_deleted"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__engagement_email_tmp,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__engagement_email,"{""_fivetran_synced"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__deal_stage_tmp,_fivetran_start,"{""Cleaning"":""The column is cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__deal_stage,"{""_fivetran_start"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_stage_tmp,deal_id,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__deal_stage,"{""deal_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__deal_stage_tmp,_fivetran_active,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__deal_stage,"{""_fivetran_active"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__deal_stage_tmp,_fivetran_end,"{""Cleaning"":""The column is cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__deal_stage,"{""_fivetran_end"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_stage_tmp,date_entered,"{""Cleaning"":""The column is cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__deal_stage,"{""date_entered"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_stage_tmp,source,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__deal_stage,"{""source"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__deal_stage_tmp,source_id,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__deal_stage,"{""source_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__deal_stage_tmp,value,"{""Other"":""The column is renamed to 'deal_stage_name'""}",model.hubspot_source.stg_hubspot__deal_stage,"{""deal_stage_name"":""Mapped with renaming""}"
model.hubspot_source.stg_hubspot__contact_property_history_tmp,contact_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__contact_property_history,"{""contact_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__contact_property_history_tmp,timestamp,"{""Cleaning"":""The column is cleaned by casting to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__contact_property_history,"{""change_timestamp"":""Casted to TIMESTAMP and renamed""}"
model.hubspot_source.stg_hubspot__contact_property_history_tmp,_fivetran_synced,"{""Cleaning"":""The column is cleaned by casting to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__contact_property_history,"{""_fivetran_synced"":""Casted to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__contact_property_history_tmp,source,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__contact_property_history,"{""change_source"":""Directly copied and renamed""}"
model.hubspot_source.stg_hubspot__contact_property_history_tmp,name,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__contact_property_history,"{""field_name"":""Directly copied and renamed""}"
model.hubspot_source.stg_hubspot__contact_property_history_tmp,value,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__contact_property_history,"{""new_value"":""Directly copied and renamed""}"
model.hubspot_source.stg_hubspot__contact_property_history_tmp,source_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__contact_property_history,"{""change_source_id"":""Directly copied and renamed""}"
model.hubspot_source.stg_hubspot__company_property_history_tmp,company_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__company_property_history,"{""company_id"":""Directly mapped to the output column""}"
model.hubspot_source.stg_hubspot__company_property_history_tmp,timestamp,"{""Cleaning"":""The column is cast as TIMESTAMP and renamed""}",model.hubspot_source.stg_hubspot__company_property_history,"{""change_timestamp"":""Cast as TIMESTAMP and renamed""}"
model.hubspot_source.stg_hubspot__company_property_history_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast as TIMESTAMP""}",model.hubspot_source.stg_hubspot__company_property_history,"{""_fivetran_synced"":""Cast as TIMESTAMP and directly mapped""}"
model.hubspot_source.stg_hubspot__company_property_history_tmp,source,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__company_property_history,"{""change_source"":""Renamed to change_source in the output""}"
model.hubspot_source.stg_hubspot__company_property_history_tmp,source_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__company_property_history,"{""change_source_id"":""Renamed to change_source_id in the output""}"
model.hubspot_source.stg_hubspot__company_property_history_tmp,name,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__company_property_history,"{""field_name"":""Renamed to field_name in the output""}"
model.hubspot_source.stg_hubspot__company_property_history_tmp,value,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__company_property_history,"{""new_value"":""Renamed to new_value in the output""}"
model.hubspot_source.stg_hubspot__deal_pipeline_tmp,pipeline_id,"{""Cleaning"":""The column is cast as TEXT""}",model.hubspot_source.stg_hubspot__deal_pipeline,"{""deal_pipeline_id"":""It is directly copied after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_tmp,_fivetran_deleted,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline,"{""is_deal_pipeline_deleted"":""It is directly copied and renamed""}"
model.hubspot_source.stg_hubspot__deal_pipeline_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast as TIMESTAMP""}",model.hubspot_source.stg_hubspot__deal_pipeline,"{""_fivetran_synced"":""It is directly copied after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_tmp,active,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline,"{""is_active"":""It is directly copied and renamed""}"
model.hubspot_source.stg_hubspot__deal_pipeline_tmp,display_order,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__deal_pipeline,"{""display_order"":""It is directly copied""}"
model.hubspot_source.stg_hubspot__deal_pipeline_tmp,label,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline,"{""pipeline_label"":""It is directly copied and renamed""}"
model.hubspot_source.stg_hubspot__deal_pipeline_tmp,created_at,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline,"{""deal_pipeline_created_at"":""It is directly copied and renamed""}"
model.hubspot_source.stg_hubspot__deal_pipeline_tmp,updated_at,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline,"{""deal_pipeline_updated_at"":""It is directly copied and renamed""}"
model.hubspot_source.stg_hubspot__email_event_deferred_tmp,id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT in the macro CTE""}",model.hubspot_source.stg_hubspot__email_event_deferred,"{""event_id"":""It is directly mapped to event_id after being cast as TEXT""}"
model.hubspot_source.stg_hubspot__email_event_deferred_tmp,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TIMESTAMP in both the macro CTE and the final select statement""}",model.hubspot_source.stg_hubspot__email_event_deferred,"{""_fivetran_synced"":""It is directly mapped to _fivetran_synced after being cast as TIMESTAMP""}"
model.hubspot_source.stg_hubspot__email_event_deferred_tmp,attempt,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as INT in the macro CTE""}",model.hubspot_source.stg_hubspot__email_event_deferred,"{""attempt_number"":""It is directly mapped to attempt_number after being cast as INT""}"
model.hubspot_source.stg_hubspot__email_event_deferred_tmp,response,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT in the macro CTE""}",model.hubspot_source.stg_hubspot__email_event_deferred,"{""returned_response"":""It is directly mapped to returned_response after being cast as TEXT""}"
