input_model,input_column,tags,output_model,output_columns
model.sap_source.stg_sap__mara_tmp,LABOR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""labor"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,EKWSL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""ekwsl"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,BRGEW,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""brgew"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__mara_tmp,NTGEW,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""ntgew"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,GEWEI,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""gewei"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,VOLUM,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""volum"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,VOLEH,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""voleh"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,BEHVO,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""behvo"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,RAUBE,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""raube"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,TEMPB,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""tempb"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,DISST,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""disst"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,TRAGR,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""tragr"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,STOFF,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""stoff"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,SPART,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""spart"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,KUNNR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""kunnr"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,EANNR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""eannr"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,WESCH,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""wesch"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,BWVOR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""bwvor"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,BWSCL,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""bwscl"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,SAISO,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""saiso"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,ETIAR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""etiar"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,ETIFO,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""etifo"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,ENTAR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""entar"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,EAN11,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""ean11"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,NUMTP,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""numtp"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,LAENG,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""laeng"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__mara_tmp,BREIT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""breit"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__mara_tmp,HOEHE,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""hoehe"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__mara_tmp,MEABM,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""meabm"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,PRDHA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""prdha"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,AEKLK,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""aeklk"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,CADKZ,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""cadkz"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,QMPUR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""qmpur"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,ERGEW,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""ergew"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,ERGEI,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""ergei"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,ERVOL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""ervol"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,ERVOE,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""ervoe"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,GEWTO,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""gewto"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,VOLTO,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""volto"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,VABME,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""vabme"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,KZREV,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""kzrev"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,KZKFG,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""kzkfg"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,XCHPF,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""xchpf"":""Directly mapped after casting""}"
model.sap_source.stg_sap__mara_tmp,VHART,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""vhart"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,FUELG,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""fuelg"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__mara_tmp,STFAK,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__mara,"{""stfak"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__mara_tmp,MAGRV,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""magrv"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,BEGRU,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""begru"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,DATAB,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""datab"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,LIQDT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""liqdt"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,SAISJ,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""saisj"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,PLGTP,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""plgtp"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,MLGUT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__mara,"{""mlgut"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__mara_tmp,EXTWG,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""extwg"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,SATNR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""satnr"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,ATTYP,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""attyp"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,KZKUP,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""kzkup"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,KZNFM,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""kznfm"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,PMATA,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""pmata"":""Directly copied to this output column""}"
model.sap_source.stg_sap__mara_tmp,MSTAE,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__mara,"{""mstae"":""Directly copied to this output column""}"
